name,lat,lon,type
69th Street & Racine,41.76876503400001,-87.65408182499999,bus
69th Street & Aberdeen,41.76866201500002,-87.651885719,bus
Racine & 63rd Street,41.77972004100002,-87.654593138,bus
63rd Street & Aberdeen,41.77956300099999,-87.652177999,bus
59th Street & Racine,41.786956492,-87.65454739500001,bus
47th Street & Aberdeen,41.80882129000003,-87.652832628,bus
1111 W Pershing,41.82346354999999,-87.65349888899999,bus
Roosevelt & Blue Island,41.86693795000002,-87.65360528899998,bus
Harrison & Morgan,41.87428299999999,-87.65193799999997,bus
Jackson & Aberdeen,41.87775100099998,-87.654338,bus
Grand & Morgan,41.89119098600003,-87.652418775,bus
Division & Cherry,41.90362896300002,-87.654050896,bus
North Ave & Fremont,41.91094307600002,-87.65101375400002,bus
Armitage Station (Brown Line),41.918203178,-87.65258128099998,bus
Belmont Red/Brown/Purple Line Station,41.93996729200001,-87.653371688,bus
Clark & Newport/Sheffield,41.94468635700002,-87.65437439599998,bus
Lawrence & Sheridan,41.96903356600001,-87.65459086999999,bus
Wilson & Sheridan,41.96536800000001,-87.654543999,bus
Marine Drive & Winona,41.975258354,-87.65163760399997,bus
103rd Street & Aberdeen,41.706914778,-87.649985233,bus
103rd Street & Morgan,41.70679755899999,-87.647758824,bus
Vincennes & 95th Street,41.72094149999998,-87.650887501,bus
95th Street & Morgan,41.72130231300002,-87.64811278899998,bus
79th Street & Morgan,41.75063759300002,-87.64877594900003,bus
74th Street & Morgan,41.75958700000001,-87.64920799999999,bus
63rd Street & Morgan,41.77974102600001,-87.64995381099999,bus
59th Street & Morgan,41.78689578299998,-87.64995659800002,bus
59th Street & Morgan,41.787019504,-87.649696871,bus
Halsted Orange Line Station,41.84687999499999,-87.64773280600002,bus
Archer & Green,41.84653773999997,-87.647622952,bus
929 W Cermak,41.85250997399999,-87.64988466800003,bus
Madison & Peoria,41.8818,-87.64947699999999,bus
Halsted & Fulton Market,41.88690500000001,-87.64757200100001,bus
Halsted & Lake,41.88552172700003,-87.64753442900002,bus
Halsted & Randolph,41.88472496999998,-87.64735289700002,bus
Grand & Milwaukee (Blue Line),41.89125051600001,-87.648147139,bus
Grand & Halsted/Milwaukee (Blue Line),41.89111519400001,-87.647777147,bus
Chicago & Halsted,41.89628953800002,-87.64726281499998,bus
Halsted & Blackhawk,41.90904631000001,-87.648128719,bus
Armitage & Fremont,41.918206,-87.650737999,bus
Halsted & Schubert,41.93144599999999,-87.64891399999999,bus
Halsted & George,41.93461600000001,-87.64916099999999,bus
Clark & Barry/Halsted,41.93866002800002,-87.64950585999998,bus
Halsted & Clark/Barry,41.938311795,-87.64909884999997,bus
Clark & Wellington,41.93660112499998,-87.64786530399999,bus
Halsted & Belmont,41.94006847899999,-87.649357834,bus
Halsted & Belmont,41.93989962000001,-87.64916374799998,bus
Halsted & Addison,41.94713662800001,-87.64957215800001,bus
Broadway & Waveland,41.94926227899998,-87.64850844099999,bus
Broadway & W. Sheridan (3900 N),41.95250367599999,-87.64973811800002,bus
Broadway & Irving Park,41.95468314200002,-87.65069674799997,bus
Irving Park & Broadway,41.95447687799998,-87.65063695200001,bus
Clarendon & Montrose,41.96192300000001,-87.64998400000002,bus
Montrose & Clarendon,41.96189849799998,-87.64980783099998,bus
4646 N Marine Drive,41.96646900000002,-87.64893000000001,bus
Wilson & Marine Drive,41.96543558399998,-87.64874108800001,bus
Marine Drive & Ainslie,41.97172300099999,-87.65055100000001,bus
Lawrence & Clarendon,41.96919200000002,-87.65035099900001,bus
Marine Drive & Argyle,41.97336632000003,-87.65092284000002,bus
119th Street & Peoria,41.67770857800002,-87.64442307799999,bus
Halsted & 90th Street,41.73084724900002,-87.643599666,bus
87th Street & Vincennes,41.73614479899999,-87.645545863,bus
87th Street & Vincennes,41.73594681700001,-87.645445032,bus
Halsted & Summit,41.73993613499999,-87.64364030600001,bus
Halsted & 83rd Street,41.743515,-87.64388300000002,bus
Halsted & 82nd Street,41.74525918099999,-87.64396853,bus
Halsted & 78th Street,41.75237526500001,-87.64400329,bus
Halsted & 76th Street,41.75619092800002,-87.644279299,bus
Halsted & 77th Street,41.75414602400002,-87.64421807600002,bus
74th Street & Peoria,41.75961100000001,-87.646774,bus
Halsted & 75th Street,41.75847015099998,-87.64430328200001,bus
Halsted & 69th Street,41.768399907,-87.64458968000002,bus
Halsted & 68th Street,41.77048748800001,-87.64446722299999,bus
Halsted & 69th Street,41.76872468699997,-87.64442067099998,bus
Halsted & Marquette Rd,41.772337505,-87.64471100899999,bus
Halsted & 66th Street,41.77420381600001,-87.644531535,bus
Halsted & 63rd Street (Green Line),41.77945168399998,-87.64486936899999,bus
Halsted & 63rd Parkway,41.781889433,-87.64472738400002,bus
Halsted & 49th Street,41.80564932099998,-87.645552226,bus
Halsted & 48th Street,41.80695279000003,-87.64539380999997,bus
Emerald & Root,41.818776313,-87.64465080100001,bus
Halsted & 38th Street,41.82565364499999,-87.646056945,bus
Halsted & 37th Street,41.82700166299998,-87.64592164200002,bus
Halsted & 36th Street,41.82879800000001,-87.64599099999998,bus
Halsted & 34th Street,41.83249097999999,-87.64605225000003,bus
Halsted & 29th Street,41.84142377000001,-87.64645430399997,bus
Halsted & Maxwell,41.864847,-87.646909,bus
Roosevelt & Halsted,41.86707075100003,-87.64632481299998,bus
Halsted & Taylor,41.87009734100002,-87.64681857300002,bus
Desplaines & Fulton,41.88693999999998,-87.64437800000002,bus
Desplaines & Kinzie/Milwaukee,41.88870105699999,-87.64442913300002,bus
Desplaines & Fulton/Milwaukee/Kinzie,41.88809369099999,-87.644156415,bus
700 W Chicago,41.89634208299998,-87.64618838299998,bus
North Ave & Larrabee,41.91106838000002,-87.64383088099999,bus
Clark & Diversey,41.93256022399999,-87.64495616200003,bus
Belmont & Broadway,41.93999079299999,-87.64405969199998,bus
Marine Drive & Gordon Terrace,41.95762376300002,-87.64634224399998,bus
Marine Drive & Irving Park,41.95495093,-87.64521079100001,bus
4250 N Marine Drive,41.960203681,-87.646845918,bus
Marine Drive & Buena,41.95853042099998,-87.64639000199998,bus
Halsted & 124th Street,41.66857800000002,-87.64148999999998,bus
Halsted & 123rd Street,41.67060383299997,-87.64180075600001,bus
Halsted & 119th Street,41.67799153599998,-87.64178572600002,bus
Halsted & 116th Street,41.68299912999998,-87.64221457999997,bus
Halsted & 111th Street,41.692447039,-87.642504675,bus
Halsted & 112th Street,41.690383,-87.64219300000002,bus
Halsted & 106th Street,41.70156800000001,-87.642769999,bus
Halsted & 101st Street,41.71043800000001,-87.64282200000002,bus
Halsted & 102nd Street,41.70859300000001,-87.64277799899997,bus
Halsted & 100th Street,41.71252200100002,-87.64307500000001,bus
Halsted & 99th Street,41.71453000000002,-87.64288299999998,bus
Halsted & 100th Street,41.71223800000001,-87.64286700000002,bus
Halsted & 95th Street,41.72100029400002,-87.64332713599998,bus
95th Street & Halsted,41.721355077,-87.642801169,bus
95th Street & Union,41.72138699999999,-87.64093200100001,bus
Halsted & 94th Street,41.723228001,-87.64337800099997,bus
Halsted & 92nd Street,41.726850001,-87.643235001,bus
79th Street & Union,41.75074265500001,-87.64150113400001,bus
74th Street & Lowe,41.75974700099999,-87.640668001,bus
74th Street & Lowe,41.75983347599998,-87.64053723400002,bus
63rd Street & Union,41.77975163899998,-87.64195388600001,bus
601 W 51st Street,41.80170584000001,-87.64169059900001,bus
51st Street & Lowe,41.80156892100001,-87.64152901800003,bus
Wallace & Root,41.819077338,-87.64101938699997,bus
Wallace & 38th Street,41.82538468500002,-87.64117461500001,bus
Wallace & 38th Street,41.82522595099999,-87.64102145200002,bus
Wallace & 29th Street,41.84163784600003,-87.64141788,bus
Cermak & Lumber,41.85277089700003,-87.64154547800001,bus
Roosevelt & Jefferson,41.867118613,-87.642270639,bus
Harrison & Jefferson,41.87430668899998,-87.642121411,bus
Union Station Transit Center,41.87774540100003,-87.63986942399998,bus
Washington & Jefferson,41.88310999999999,-87.64284800000001,bus
Jefferson & Washington,41.88306510400002,-87.64260973400002,bus
Madison & Clinton,41.88194734699999,-87.641043421,bus
Belmont & Pine Grove,41.94001446200002,-87.64206639000002,bus
Belmont & Pine Grove,41.94013460799999,-87.64187132199999,bus
Lake Shore & Hawthorne,41.94465469900001,-87.641291922,bus
Lake Shore & Brompton,41.94755910200001,-87.64294420300001,bus
119th Street & Union,41.67778465800001,-87.63961646400003,bus
103rd Street & Wallace,41.70691437699998,-87.63807319,bus
95th Street & Wallace,41.72141699999997,-87.63850699900001,bus
95th Street & Wallace,41.72161799999998,-87.63818499899998,bus
87th Street & Wallace,41.73600204600001,-87.63886053200002,bus
74th Street & Parnell,41.759892041,-87.63842189500002,bus
59th Street & Normal,41.787078302,-87.63777080300002,bus
Root & Normal,41.81894500099997,-87.63856299899999,bus
Archer & Canal,41.85091527200001,-87.63865453800003,bus
Canal & 23rd Street/Archer,41.85079602100001,-87.63837981699999,bus
Roosevelt & Canal,41.867138909,-87.638825978,bus
404 W Harrison,41.87437999999997,-87.63754599999999,bus
Wacker & Randolph,41.88451318199998,-87.63711205599998,bus
Orleans & Erie,41.89385432099999,-87.63700246399998,bus
Orleans & Oak,41.90060899999997,-87.63740500099999,bus
Sedgwick & Scott,41.90485443,-87.63846227800002,bus
Division & Sedgwick,41.90385300000003,-87.63820800000002,bus
Sedgwick & Blackhawk,41.90910034799998,-87.63860317400002,bus
Sedgwick & Eugenie,41.912956001,-87.638711,bus
Stockton & Roslyn,41.92829247700001,-87.63900173000002,bus
Sheridan & Barry,41.93756537899998,-87.63953498699999,bus
Lake Shore Drive & Briar,41.93887009700001,-87.63799448600003,bus
Simonds & Wilson/Montrose,41.96488931699997,-87.63921300300001,bus
111th Street & Stewart,41.69250505399998,-87.63235503300001,bus
Vincennes & 79th Street,41.75062300000002,-87.63413499900003,bus
Vincennes & 77th Street,41.75429700000001,-87.63308299900001,bus
Vincennes & 76th Street,41.75618374700002,-87.63244886799998,bus
75th Street & Stewart,41.75813335100003,-87.63441651599999,bus
69th Street & Princeton,41.76894457999998,-87.63239910700003,bus
43rd Street & Princeton,41.81633269899999,-87.63328839899998,bus
31st Street & Wells,41.83812745500001,-87.63303766400003,bus
Wells & Adams,41.87947200000002,-87.633808999,bus
Franklin & Madison,41.88203898900002,-87.635212878,bus
Madison & LaSalle,41.882011562,-87.63265218499998,bus
Washington & Lasalle,41.88313699999998,-87.63262499899997,bus
LaSalle & Grand,41.891407345,-87.632743517,bus
LaSalle & Illinois,41.89069426899999,-87.63241243099998,bus
LaSalle & Huron,41.89463636300002,-87.63280579500002,bus
LaSalle & Goethe,41.90557246999998,-87.63311330599998,bus
LaSalle & Division,41.90402022400002,-87.632784405,bus
LaSalle & Eugenie,41.91260388900002,-87.63331987200002,bus
Stockton & Armitage,41.91879482899998,-87.63463317100002,bus
95th Street & Wentworth,41.72175544700002,-87.629179131,bus
87th Street & Wentworth,41.73607821799999,-87.62903780599999,bus
Vincennes & 75th Street/Yale,41.75835359500002,-87.63113286499998,bus
Wentworth & 70th Street,41.76713999999998,-87.62974199899998,bus
Yale & 63rd Street,41.78010089399999,-87.63185496699998,bus
Yale & 61st Street,41.78377999999998,-87.63195999999999,bus
Wentworth & 60th Street,41.78529500000002,-87.630224999,bus
Wentworth & 61st Street,41.782983,-87.63017700099999,bus
59th Street & LaSalle,41.78721783399999,-87.62917598799999,bus
59th Street & LaSalle,41.78736873899999,-87.62896225600002,bus
LaSalle & 46th Place,41.81064199999997,-87.62990299900002,bus
Wentworth & Root,41.81934000000001,-87.63130999999998,bus
Wentworth & 43rd Street,41.816229588,-87.63125027799998,bus
Pershing & Wentworth,41.82374610300002,-87.631599242,bus
3800 S Wentworth,41.82562500099999,-87.63142500100003,bus
Pershing & LaSalle,41.823560982,-87.62973806399998,bus
Wentworth & 37th Street,41.82743699999997,-87.631463,bus
Sox-35th Red Line Station,41.83102965099999,-87.63054818900002,bus
LaSalle & 35th Street,41.83118745600001,-87.62976685400002,bus
Wentworth & 27th Street,41.84413073899998,-87.63194195900002,bus
Wentworth & 24th Street,41.84929699999998,-87.632004999,bus
Clark & Harrison,41.87440400000003,-87.630589999,bus
Dearborn & Polk,41.87250511000002,-87.62905098499999,bus
Clark & Adams,41.87906800000002,-87.63086700100001,bus
Dearborn & Jackson,41.87803546499998,-87.62920125099998,bus
Dearborn & Adams,41.87956078799999,-87.62924765999998,bus
Illinois & Clark,41.89075800000001,-87.63127899900002,bus
Chicago & Clark,41.896725694,-87.63153307900001,bus
Clark & Oak,41.90065700100001,-87.63142599999998,bus
Clark & Maple,41.90194100000002,-87.63146499999999,bus
Division & Dearborn,41.90398199999998,-87.62980399999998,bus
Clark & Schiller,41.90774099999999,-87.63148799999999,bus
North Ave & Clark Terminal,41.91127999999998,-87.63119499999999,bus
119th Street & Perry,41.67794171499997,-87.625240018,bus
115th Street & Perry,41.68523219399998,-87.62557885199999,bus
115th Street & Perry,41.68539258099997,-87.62552456499998,bus
200 W 87th Street,41.73634658700001,-87.62754289600002,bus
Lafayette & 84th Street,41.741918,-87.62565199900001,bus
Lafayette & 82nd Street,41.74558500099999,-87.62572800100003,bus
79th Street & Perry,41.75084530100003,-87.62715659000003,bus
79th Street & Lafayette,41.75106800100002,-87.626109999,bus
State & 69th Street,41.76906512099998,-87.62486011300001,bus
State & 61st Street,41.78404,-87.625316999,bus
59th Street & State,41.78742839500001,-87.62572173299998,bus
State & 59th Street,41.78712000000002,-87.62540700099999,bus
State & 57th Street,41.791214631,-87.62549243799998,bus
5200 S State,41.80000222199999,-87.62594296200001,bus
51st Street & State,41.80187225700001,-87.62611429499998,bus
State & 46th Street,41.8109,-87.62600199899998,bus
43rd Street & State,41.816422703,-87.625961743,bus
State & 40th Street,41.82204300000001,-87.62648700099999,bus
State & 41st Street,41.82032749199999,-87.62625447099998,bus
State & 36th Street,41.828710693,-87.62663248000001,bus
State & 37th Street,41.827226231,-87.62658150300001,bus
State & 36th Street,41.82858496599999,-87.626377865,bus
State & 35th Street,41.831169606,-87.626693843,bus
State & Cullerton,41.85526047000002,-87.627255531,bus
State & 14th Street,41.86417806399999,-87.62749610899999,bus
State & 14th Place,41.86230564800002,-87.62717063999997,bus
State & 13th Street,41.86563456800002,-87.627553364,bus
Roosevelt Orange/Red/Green Line Station,41.86755161500002,-87.62666395399998,bus
State & Kinzie,41.88912800000003,-87.62791499999997,bus
State & Ontario,41.89318600000001,-87.627992,bus
State & Huron,41.89500700000002,-87.628241,bus
Lake Shore & Division,41.90382200099998,-87.62503099999998,bus
Lake Shore & Scott,41.90494900099998,-87.62502400099999,bus
Lake Shore & Division,41.90419100000003,-87.62496599899998,bus
Lake Shore & North Ave,41.91048649200002,-87.626118464,bus
111th Street & Michigan,41.69253952100001,-87.62122408200003,bus
95th Red Line Station,41.72092500000002,-87.62396000000001,bus
State & 86th Street,41.73807321100003,-87.62400593000001,bus
State & 72nd Street,41.76355200099999,-87.62478199999998,bus
71st Street & Michigan,41.765643001,-87.62146199900002,bus
51st Street & Michigan,41.80196417899998,-87.62253139400002,bus
43rd Street & Indiana,41.816439672,-87.62120930700002,bus
Pershing & Michigan,41.82366790499998,-87.623365444,bus
Michigan & 31st Street,41.838190381,-87.62359130499999,bus
Michigan & 29th Street,41.84188200099999,-87.62324000000001,bus
26th Street & Indiana,41.84571655000002,-87.62213249199999,bus
Cermak & Michigan,41.85298845199998,-87.62410279599999,bus
Indiana & 15th Place,41.861250359,-87.62254129799999,bus
Michigan & Roosevelt,41.86712010799999,-87.62425897999998,bus
Michigan & 11th Street,41.86914470800002,-87.62396449800002,bus
Michigan & Ida B Wells Drive,41.875540199,-87.62412630099999,bus
Congress Plaza & Michigan,41.87485809200001,-87.62355113199999,bus
Grand & St. Clair,41.89182399999999,-87.62252600099998,bus
Chicago & Mies Van Der Rohe,41.89683815799998,-87.621708673,bus
Lake Shore & Elm,41.90330200099999,-87.62469599999997,bus
Lake Shore & Cedar,41.90222499999999,-87.62451299999998,bus
127th Street & Michigan,41.66354445399998,-87.61978426600001,bus
Michigan & 119th Street,41.67817349000001,-87.62058670200003,bus
Michigan & 115th Street,41.68520124600002,-87.6207225,bus
115th Street & Indiana,41.68542916600001,-87.61831433600003,bus
Michigan & 109th Street,41.69647816600002,-87.62074027599999,bus
Michigan & 110th Street,41.694674464,-87.620695958,bus
Michigan & 108th Street,41.69816980299998,-87.62095222099998,bus
10600 S Michigan,41.701675438,-87.620656284,bus
Michigan & 104th Street,41.70527264700002,-87.620435757,bus
Michigan & 102nd Street,41.709155528,-87.619982284,bus
Michigan & 100th Street,41.71248726800002,-87.620231058,bus
Michigan & 97th Street,41.71824162000001,-87.62059910800002,bus
95th Street & Michigan,41.72167594400003,-87.620736056,bus
Michigan & 96th Street,41.71988800000003,-87.62044600000002,bus
71st Street & Indiana,41.76567001500001,-87.620297617,bus
71st Street & Prairie,41.765717,-87.61824700099999,bus
63rd Street & Indiana,41.78019800099997,-87.620183,bus
McClurg & Grand,41.89171071300001,-87.61760718099998,bus
McClurg & Huron,41.89482758899999,-87.61785047199999,bus
130th Street & Daniel Drive,41.65920719600001,-87.61491887699998,bus
103rd Street & King Drive,41.70738427700002,-87.61362194100002,bus
95th Street & King Drive,41.72177627299999,-87.61434198,bus
King Drive & 94th Street,41.72376249199999,-87.61402728500002,bus
King Drive & 88th Street,41.73454125000001,-87.61453067500003,bus
King Drive & 84th Street,41.74210033200001,-87.61450061800002,bus
King Drive & 77th Street,41.75464777500002,-87.61510647400002,bus
71st Street & King Drive,41.76562999999999,-87.615479999,bus
69th Street & King Drive,41.769280546,-87.615482531,bus
King Drive & Anthony,41.77053367100001,-87.615470104,bus
King Drive & 64th Street,41.77830699999998,-87.61549699900002,bus
61st Street & King Drive,41.783826922,-87.615536615,bus
King Drive & 58th Street,41.78919883100002,-87.615852964,bus
King Drive & 53rd Street,41.798257702,-87.61613880099998,bus
King Drive & 47th Street,41.80962728999998,-87.61649665099998,bus
King Drive & 42nd Street,41.81827619199998,-87.616945654,bus
Grand & Peshtigo,41.89194900000001,-87.61539099999999,bus
King Drive & 113th Street,41.68902749900002,-87.613179833,bus
Cottage Grove & 111th Street,41.69246166699998,-87.61007833299999,bus
King Drive & 107th Street,41.69988137299998,-87.61351401899998,bus
75th Street & Eberhart,41.75851229300002,-87.61255179599999,bus
75th Street & St. Lawrence,41.75841336299999,-87.61035081400001,bus
69th Street & Anthony,41.76935439300001,-87.61358017700002,bus
Keefe & South Chicago,41.77074521200001,-87.612099564,bus
63rd Street & Eberhart,41.78034463799997,-87.61311249200003,bus
Solidarity Drive & Aquarium,41.86645499999997,-87.61360400000001,bus
Cottage Grove & 111th Street,41.69310102499998,-87.60966564400002,bus
Cottage Grove & 109th Street,41.696508042,-87.60889938000003,bus
111th Street & Champlain,41.692864063,-87.60733065400001,bus
Cottage Grove & 106th Street,41.70209299999999,-87.60780699999998,bus
Cottage Grove & 105th Street,41.703981,-87.60740700000002,bus
103rd Street & St. Lawrence,41.70745471200001,-87.608776885,bus
67th Street & Langley,41.773034548,-87.60832308900001,bus
Cottage Grove & 54th Street,41.79657700000001,-87.6062,bus
Cottage Grove & 52nd Street,41.80033300000002,-87.606269999,bus
Cottage Grove & 47th Street,41.80974786500002,-87.60646191400002,bus
47th Street & Cottage Grove,41.80946686700003,-87.60630417099998,bus
Cottage Grove & 45th Street,41.81297061800001,-87.606763463,bus
43rd Street & Cottage Grove,41.81674306399998,-87.606840595,bus
Pershing & Cottage Grove,41.824050204,-87.60677568,bus
Solidarity Dr & Lynn White Drive,41.86651683100001,-87.60985752800002,bus
Solidarity Dr & Lynn White Drive,41.866173704,-87.60976788099998,bus
111th Street & Ellis,41.69279999999998,-87.60480000000001,bus
Cottage Grove & 101st Street,41.71118023999998,-87.60558606799998,bus
Cottage Grove & 99th Street,41.71463027700003,-87.604759565,bus
Cottage Grove & 98th Street,41.71654592099998,-87.60435845,bus
Cottage Grove & 95th Street,41.72151968899999,-87.60321172699997,bus
Cottage Grove & 84th Street,41.742028823,-87.604844641,bus
75th Street & Cottage Grove,41.75851080199999,-87.605623955,bus
South Chicago & 71st Street/Cottage Grove,41.766016331,-87.60597385599999,bus
Cottage Grove & 71st Street/South Chicago,41.76617300100003,-87.605469927,bus
71st Street & Cottage Grove/S. Chicago,41.76574799999997,-87.60472999900003,bus
7000 S Cottage Grove,41.76753842300002,-87.60575221900001,bus
Cottage Grove & 67th Street,41.77290554299998,-87.60589407600003,bus
Cottage Grove & Marquette Rd,41.77487271899997,-87.60569198600001,bus
67th Street & Cottage Grove,41.77321238000002,-87.60559857300001,bus
Cottage Grove & Marquette Rd,41.775048701,-87.60592022700001,bus
63rd Street & Drexel,41.78037629300002,-87.60429231299997,bus
63rd Street & Drexel,41.78049151599998,-87.604191045,bus
Cottage Grove & 61st Street,41.78397363200003,-87.60587793500002,bus
61st Street & Cottage Grove,41.784115321,-87.60583290400001,bus
61st Street & Cottage Grove,41.78401033900002,-87.605723463,bus
55th Street & Cottage Grove,41.79487418600002,-87.60578043999999,bus
40th Street & Ellis,41.82193697399998,-87.603666954,bus
900 E 103rd Street,41.70758192800002,-87.601456256,bus
900 E 103rd Street,41.70745736100002,-87.60130692400003,bus
South Chicago & Ingleside,41.763534999,-87.60212043400003,bus
South Chicago & 73rd Street/Ellis,41.762075525,-87.60048679900001,bus
63rd Street & Greenwood,41.78054406500002,-87.59933122500001,bus
61st Street & Ellis,41.78417285699999,-87.60102237799998,bus
1111 East 60th Street,41.78589842999997,-87.599503072,bus
47th Street & Greenwood,41.80953996699998,-87.59938644800002,bus
Berkeley & 43rd Street,41.81697989499997,-87.600687902,bus
93rd Street & Greenwood,41.72576099999998,-87.59750699900002,bus
87th Street & Greenwood,41.73669466000001,-87.59714192000001,bus
South Chicago & 74th Street/Greenwood,41.76045945800001,-87.59824137499999,bus
South Chicago & 74th Street,41.76039260499999,-87.59774366300002,bus
71st Street & Woodlawn,41.765852,-87.59604200000001,bus
67th Street & Minerva,41.77316507,-87.59722039100001,bus
63rd Street & University,41.78045300100001,-87.59743200000003,bus
61st Street & Woodlawn,41.784219458,-87.59665171,bus
55th Street & University,41.79496181299999,-87.59790884900002,bus
Woodlawn & 53rd Street,41.79956626900002,-87.59645266400003,bus
103rd Street & Woodlawn,41.70754288500001,-87.59455304699998,bus
95th Street & Woodlawn,41.72210100000001,-87.594450999,bus
South Chicago & 76th Street,41.757006461,-87.59343540100002,bus
67th Street & Kimbark,41.773195187,-87.59447541100002,bus
60th Street & Kimbark,41.78610827400001,-87.594057378,bus
Dorchester & 61st Street,41.78431895199998,-87.59149621300003,bus
Dorchester & 61st Street,41.78442099799997,-87.59136359299998,bus
95th Street & Dorchester,41.72219007400003,-87.59076704799998,bus
79th Street & Dorchester,41.751496008,-87.59052128399998,bus
South Chicago & Dante,41.75470499199997,-87.59022924499999,bus
75th Street & Dorchester,41.75865150800001,-87.59091816300003,bus
55th Street & Blackstone,41.79474028099997,-87.59044102899998,bus
Lake Park & 55th Street,41.79532476600002,-87.587629838,bus
East Hyde Park & Blackstone,41.80249509999999,-87.59033667900002,bus
Stony Island & 91st Street,41.72954961400001,-87.58488474799998,bus
Stony Island & 90th Street,41.73151002700001,-87.58558837999999,bus
87th Street & Stony Island (Farside),41.73697811599999,-87.58592815700001,bus
Stony Island & South Chicago/79th Street,41.75121319099998,-87.58600460100001,bus
South Chicago & Harper,41.75289603599998,-87.58731803900002,bus
Stony Island & 76th Street,41.75701600100001,-87.58612000099998,bus
Stony Island & 71st Street,41.76639889699999,-87.585845189,bus
71st Street & Cornell,41.766205001,-87.584138,bus
Stony Island & 70th Street,41.76799156499999,-87.5864833,bus
Stony Island & 68th Street,41.77090700999997,-87.58585896400001,bus
67th Street & East End,41.773418424,-87.583830455,bus
Stony Island & 65th Street,41.77707496599999,-87.58646976699998,bus
Stony Island & 64th Street,41.77889734899998,-87.586517318,bus
60th Street & Stony Island,41.78608871799997,-87.58691002299997,bus
Stony Island & 61st Street,41.78387198799999,-87.58644767599998,bus
Lake Park & 54th Street,41.798183134,-87.587364923,bus
S Hyde Park & 53rd Street,41.79939379400003,-87.58411665699998,bus
E Hyde Park & Lake Shore Drive,41.80258319900003,-87.584000581,bus
79th Street & East End,41.75157270699998,-87.583207948,bus
South Chicago & Elliott,41.74729399699999,-87.579938766,bus
79th Street & Bennett,41.75162126700002,-87.57827893299998,bus
75th Street & Bennett,41.758765219,-87.57926413500002,bus
75th Street & Euclid,41.75894102000001,-87.57730847099998,bus
75th Street & Jeffery,41.75881652100003,-87.576348349,bus
Jeffery & 98th Street,41.71704504299998,-87.57527517199998,bus
Van Vlissingen & 99th Street,41.71538112600001,-87.57406572899998,bus
93rd Street & Jeffery,41.72605615100002,-87.57559133900003,bus
Jeffery & 93rd Street,41.72598361299998,-87.57551469700002,bus
Jeffery & 89th Street,41.73331829799997,-87.57572059099999,bus
87th Street & Jeffery,41.73712060299999,-87.57557596599997,bus
87th Street & Jeffery,41.73699162100002,-87.575502997,bus
87th Street & Clyde,41.737033,-87.57345700000002,bus
Jeffery & 86th Street,41.73894203899999,-87.575681997,bus
South Chicago & Jeffery,41.74446783299999,-87.57600408399998,bus
Jeffery & 82nd Street,41.74602897699998,-87.575941801,bus
Jeffery & 75th Street,41.75862707300001,-87.576221546,bus
71st Street & Clyde,41.76631300000003,-87.57366300000001,bus
Jeffery & 68th Street,41.77168300199997,-87.57622147299998,bus
95th Street & Paxton,41.72258681099999,-87.57073949900001,bus
75th Street & Crandon,41.75889799999999,-87.56893200100001,bus
71st Street & Paxton,41.76610700100002,-87.57153800100002,bus
71st Street & Paxton,41.76633700000002,-87.57121799999999,bus
67th Street & Crandon,41.77348240700002,-87.570131694,bus
103rd Street & Luella,41.708093727,-87.568039011,bus
103rd Street & Oglesby,41.70814816199999,-87.56561981700003,bus
100th Street & Crandon,41.71354287999998,-87.56707023500002,bus
2300 E 95th Street,41.722623736,-87.56787085500002,bus
79th Street & Yates,41.75166300000001,-87.56638700000002,bus
75th Street & Yates,41.759045071,-87.56625726200002,bus
Exchange & 72nd Street,41.76455747199998,-87.56534091399999,bus
S. Shore Drive & 69th Street,41.76972457900001,-87.56661991800001,bus
S. Shore Drive & 68th Street,41.77193740899997,-87.56652865299998,bus
100th Street & Calhoun,41.71361118499999,-87.56243754799999,bus
87th Street & Essex,41.737278,-87.56341300000003,bus
Exchange & 73rd Street,41.76280358000002,-87.56377548500001,bus
Exchange & 74th Street,41.760921537,-87.562124079,bus
S. Shore Drive & 72nd Street,41.765973374,-87.56242860200001,bus
Torrence & 107th Street,41.70097480200002,-87.55945079399999,bus
Torrence & 102nd Street,41.710101028,-87.55975342699998,bus
79th Street & Marquette Avenue,41.75188949400001,-87.558961646,bus
2800 E 106th Street,41.70284887600002,-87.556131994,bus
75th Street & South Shore,41.76048838700001,-87.55724409499999,bus
Commercial & 96th Street,41.72100904899997,-87.55114304599999,bus
Commercial & 97th Street,41.71918520000003,-87.551122744,bus
92nd Street & Commercial,41.72818417399998,-87.55133963100002,bus
Commercial & 87th Street,41.73727834099998,-87.55135169200003,bus
Commercial & 89th Street,41.73394601000001,-87.55126926100002,bus
Commercial & 85th Street,41.74124358300003,-87.55142476399999,bus
S. Shore Drive & 78th Street,41.75505980299999,-87.551421329,bus
Baltimore & 134th Street,41.652063,-87.54723099900002,bus
S. Shore Drive & 82nd Street,41.74637990600002,-87.54800256200002,bus
79th Street & South Shore,41.75202206500001,-87.54861356499998,bus
S. Shore Drive & 80th Street,41.75003906400002,-87.54807827000002,bus
13601 S Avenue O (Senior Bldg),41.64839477300001,-87.539869952,bus
Avenue O & 135th Street,41.64995672600003,-87.53977255199999,bus
Avenue O & 133rd Street,41.65359504600002,-87.53971250299998,bus
